fxosaccx,fxosaccy,fxosaccz,lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,a3,a4,a5,f1,f2,timestamp
-1488,-472,21172,0,0,0,0,0,0,23538,24548,23035,18119,22008,17009,48,1,34520
2396,-436,18156,0,0,0,0,0,0,18673,18919,17210,18129,22912,17203,47,0,34530
-1284,-1312,19296,0,0,0,0,0,0,20885,21886,16510,19365,21938,22029,48,1,34540
1572,-1496,18856,0,0,0,0,0,0,23729,21226,19137,15287,24703,19166,47,0,34550
-1480,-492,20032,0,0,0,0,0,0,18003,12304,17066,13477,17458,15297,48,1,34560
1960,-1244,15988,0,0,0,0,0,0,10971,15246,21098,18146,19125,17131,47,0,34570
-1048,-380,19124,0,0,0,0,0,0,15161,14442,17116,21111,22764,19135,47,1,34580
1528,-2068,17556,0,0,0,0,0,0,18811,12258,20003,18858,25863,19465,46,0,34590
-1224,-20,16192,0,0,0,0,0,0,16195,23111,21762,16192,23145,20073,47,0,34600
2920,-2472,13000,0,0,0,0,0,0,18321,13160,17138,18215,26676,19280,46,1,34610
-764,-572,15788,0,0,0,0,0,0,13093,12596,18010,20197,22573,16845,46,0,34620
2376,-3064,13104,0,0,0,0,0,0,19181,24125,15077,16039,23775,18298,46,1,34630
-612,-20,15524,0,0,0,0,0,0,19705,11008,16196,15248,24128,16205,46,0,34640
2404,-3212,11928,0,0,0,0,0,0,12208,15089,15155,21752,22075,18015,46,1,34650
464,-48,15608,0,0,0,0,0,0,20925,14940,21941,23902,22793,21964,46,0,34660
2228,-3252,13720,0,0,0,0,0,0,13422,9199,19091,22083,22968,20821,45,1,34670
96,816,17132,0,0,0,0,0,0,8534,13289,23951,24586,24864,23061,46,0,34680
2400,-2532,16128,0,0,0,0,0,0,12960,19212,22994,11201,20172,17321,47,1,34690
-92,1636,17204,0,0,0,0,0,0,12154,12209,16179,15189,17321,18130,45,0,34700
2208,-1912,16740,0,0,0,0,0,0,12184,19234,15178,13276,16154,18902,46,1,34710
-348,1828,18400,0,0,0,0,0,0,22163,16843,16475,23199,19128,20270,46,0,34720
1112,-400,19240,0,0,0,0,0,0,19181,16889,17204,22847,26502,24623,47,1,34730
568,2328,20232,0,0,0,0,0,0,24757,26595,23938,27187,25790,26558,45,0,34740
372,680,17580,0,0,0,0,0,0,27029,23964,20072,17101,22157,24794,46,1,34750
76,900,17768,0,0,0,0,0,0,23001,18407,15227,15267,27883,23065,45,0,34760
-900,892,18260,0,0,0,0,0,0,18987,13012,20210,17346,21148,20177,46,0,34770
712,-488,16392,0,0,0,0,0,0,9090,7397,19201,16289,21942,22009,45,1,34780
-1496,1752,16504,0,0,0,0,0,0,6265,7425,19978,21083,30568,22064,44,0,34790
672,-2356,16236,0,0,0,0,0,0,13253,13921,23163,24893,28761,21843,45,1,34800
-1340,972,15132,0,0,0,0,0,0,16331,18021,23927,21867,26668,23912,45,0,34810
1796,-2888,14076,0,0,0,0,0,0,20119,24821,25233,23187,26143,26001,45,1,34820
-768,96,16180,0,0,0,0,0,0,24079,27756,23168,21329,23765,22177,44,0,34830
1960,-2572,17036,0,0,0,0,0,0,28967,27786,22930,21190,23039,23781,46,1,34840
-1004,1208,17860,0,0,0,0,0,0,20811,21886,22231,22774,25003,21212,44,0,34850
1800,-1680,18124,0,0,0,0,0,0,21018,17201,19209,22122,27603,22183,45,1,34860
644,1980,19264,0,0,0,0,0,0,18858,16206,23043,23666,29533,21099,43,0,34870
136,-64,17584,0,0,0,0,0,0,22028,14207,21033,24840,31808,23895,43,0,34880
192,780,18068,0,0,0,0,0,0,14208,12185,26851,25897,36476,28886,43,1,34890
-612,1056,17800,0,0,0,0,0,0,17196,16900,25109,18884,31299,30677,44,0,34900
1196,-1248,16172,0,0,0,0,0,0,15483,15284,26581,23893,34435,33627,45,1,34910
-1004,1476,16584,0,0,0,0,0,0,7358,12236,27673,21901,36603,33754,43,0,34920
1336,-2912,15092,0,0,0,0,0,0,9308,11045,23165,18956,34535,24958,44,1,34930
-1008,980,15804,0,0,0,0,0,0,10143,12228,15564,16242,32727,19275,43,0,34940
1480,-2832,16472,0,0,0,0,0,0,12926,12936,21961,21939,29870,26838,44,1,34950
1056,932,16896,0,0,0,0,0,0,17056,16417,24784,22989,28801,22053,42,0,34960
208,-816,18956,0,0,0,0,0,0,22928,22224,17076,13117,23312,19167,42,0,34970
180,1200,18688,0,0,0,0,0,0,27699,25213,23169,13114,24586,21102,42,1,34980
-136,1608,18952,0,0,0,0,0,0,21319,15968,20145,13241,23029,24143,42,0,34990
1308,-1240,16604,0,0,0,0,0,0,18075,14909,24846,23979,27588,28500,43,1,35000
-1236,1752,16180,0,0,0,0,0,0,16358,9195,25051,25069,29704,28710,42,0,35010
1580,-3028,15488,0,0,0,0,0,0,14841,13031,27781,26555,26114,23953,43,1,35020
-1192,812,15684,0,0,0,0,0,0,11033,12244,24056,23974,23044,21126,42,0,35030
1244,-2824,17292,0,0,0,0,0,0,9195,13417,19135,23145,26845,26574,42,1,35040
1356,1544,17812,0,0,0,0,0,0,11207,7442,23217,21810,25859,21867,42,0,35050
-852,760,20240,0,0,0,0,0,0,11562,11565,20979,18104,23776,16223,42,0,35060
480,76,17064,0,0,0,0,0,0,10408,9581,17222,17035,20022,15513,43,1,35070
-1036,1752,18060,0,0,0,0,0,0,10654,12016,12365,12507,22748,17018,42,0,35080
2152,-2352,15752,0,0,0,0,0,0,13452,15335,11531,14182,22052,19167,43,1,35090
-452,212,14604,0,0,0,0,0,0,17067,17019,11361,15102,21066,17183,41,0,35100
1368,-3352,16252,0,0,0,0,0,0,11345,9279,11338,19182,24900,19116,43,1,35110
1016,704,17176,0,0,0,0,0,0,8981,11462,15464,16039,20049,23049,41,0,35120
-1140,1312,18024,0,0,0,0,0,0,19226,22799,18822,23049,23914,17184,41,0,35130
2192,-2304,16140,0,0,0,0,0,0,25802,26469,18894,20156,24073,21074,41,1,35140
744,-64,14972,0,0,0,0,0,0,17986,20197,15282,15112,21095,18789,40,0,35150
364,-2092,17848,0,0,0,0,0,0,11026,11515,17062,14061,17163,20854,40,1,35160
456,888,17748,0,0,0,0,0,0,10503,10398,20975,19310,15414,22885,42,0,35170
-480,1588,19280,0,0,0,0,0,0,11166,15214,16996,11453,16421,19112,41,0,35180
1680,-1560,16780,0,0,0,0,0,0,12944,19873,14065,10567,17527,15280,40,1,35190
-516,1072,13620,0,0,0,0,0,0,18935,13212,20947,17003,14224,17971,41,0,35200
2144,-3500,17028,0,0,0,0,0,0,17262,16457,20891,23235,19047,22034,42,1,35210
-272,640,17108,0,0,0,0,0,0,16070,19077,23077,18985,19925,19139,40,0,35220
196,-808,17436,0,0,0,0,0,0,14075,19202,17131,19151,22034,24923,41,1,35230
1288,1044,19344,0,0,0,0,0,0,19947,21907,20985,22754,27792,22830,40,0,35240
-2332,2744,18100,0,0,0,0,0,0,17997,17921,23145,25240,21084,23799,40,0,35250
1924,-1680,16048,0,0,0,0,0,0,15491,10312,25682,21027,21883,21868,41,1,35260
-880,964,14808,0,0,0,0,0,0,10422,10545,19182,20256,19160,19245,41,0,35270
576,-2896,17732,0,0,0,0,0,0,16004,13198,23018,18905,23359,15364,40,1,35280
868,1824,18644,0,0,0,0,0,0,14527,15066,19111,21226,21083,18005,40,0,35290
-2392,2492,20760,0,0,0,0,0,0,18818,17771,21150,18976,23146,21254,40,0,35300
1664,-1460,15884,0,0,0,0,0,0,17050,16978,23052,17423,21122,17337,39,1,35310
-1128,1144,16044,0,0,0,0,0,0,15204,18767,15319,14952,26866,24789,39,0,35320
1816,-2520,16904,0,0,0,0,0,0,11022,11189,22146,21142,31342,28790,41,1,35330
1152,976,16460,0,0,0,0,0,0,10123,14066,21947,20189,28616,23043,39,0,35340
-1988,-224,18388,0,0,0,0,0,0,17056,18905,17372,19091,26835,19153,41,0,35350
1280,-696,17476,0,0,0,0,0,0,16948,18910,18053,19042,22049,25846,39,1,35360
-1500,2044,17856,0,0,0,0,0,0,14962,21196,23012,23059,28661,22781,39,0,35370
2600,-2308,16604,0,0,0,0,0,0,14964,14423,25945,21371,19120,22153,40,1,35380
1340,168,14992,0,0,0,0,0,0,10966,11211,23968,21126,20237,17146,39,0,35390
-1488,-1352,18232,0,0,0,0,0,0,9010,7290,17062,13601,21081,18138,40,0,35400
1468,-464,17704,0,0,0,0,0,0,8537,7247,18047,19247,23949,21871,39,1,35410
-1468,2392,18068,0,0,0,0,0,0,9272,18054,19082,19367,22947,23807,39,0,35420
2852,-1876,16556,0,0,0,0,0,0,21273,21620,14347,11431,18246,15227,39,1,35430
1412,176,14696,0,0,0,0,0,0,18787,13104,14135,11328,18274,18329,38,0,35440
-1460,-1716,17760,0,0,0,0,0,0,16287,16234,13291,10388,13558,19184,38,0,35450
1556,-516,18172,0,0,0,0,0,0,12199,13301,18019,11344,16758,19203,38,1,35460
-1276,2644,18032,0,0,0,0,0,0,9532,10309,17252,16262,23918,22189,39,0,35470
2536,-1684,16504,0,0,0,0,0,0,8409,7471,23077,19295,19468,20931,38,1,35480
864,576,14692,0,0,0,0,0,0,3301,10421,22910,18408,24552,23026,38,0,35490
-1720,-1204,17552,0,0,0,0,0,0,7523,10626,21329,17054,23894,21998,38,0,35500
2096,-1204,17856,0,0,0,0,0,0,17202,17793,16517,18013,28816,21083,38,1,35510
-1324,2088,16612,0,0,0,0,0,0,12398,9567,18970,22848,25869,19177,38,0,35520
1964,-2244,16788,0,0,0,0,0,0,5188,5576,19305,17118,21111,22010,39,1,35530
568,832,15676,0,0,0,0,0,0,9235,11897,15323,17073,24018,25846,38,0,35540
-2396,668,18136,0,0,0,0,0,0,10364,10390,17251,13307,26075,21049,37,0,35550
2572,-1916,17064,0,0,0,0,0,0,13282,17331,15190,16275,24942,19875,39,1,35560
-1652,1080,15376,0,0,0,0,0,0,19068,21975,18986,15440,25735,18093,37,0,35570
1408,-2180,17416,0,0,0,0,0,0,26729,23202,18972,17107,20049,19897,38,1,35580
760,772,17296,0,0,0,0,0,0,20197,13925,24953,21120,21846,20203,37,0,35590
-2620,2872,19508,0,0,0,0,0,0,19076,15884,18337,13607,20215,18922,37,0,35600
3184,-2024,16528,0,0,0,0,0,0,19989,22845,20799,21355,22956,19247,38,1,35610
-456,288,14088,0,0,0,0,0,0,24013,24623,23731,20007,28689,26950,37,0,35620
-384,-1780,17608,0,0,0,0,0,0,24553,24983,17062,21244,30117,28730,37,0,35630
1780,424,19860,0,0,0,0,0,0,28685,26678,17092,20277,27934,29738,36,1,35640
-2512,2076,17896,0,0,0,0,0,0,19086,17087,21744,15273,28646,21127,37,0,35650
2112,-1488,16672,0,0,0,0,0,0,19778,13228,17199,11373,24082,18354,36,1,35660
92,408,15540,0,0,0,0,0,0,13429,13268,12461,15492,24914,21075,37,0,35670
-888,552,16416,0,0,0,0,0,0,11270,13313,12502,21255,25836,23986,36,0,35680
2932,-1232,20424,0,0,0,0,0,0,14310,12576,15089,17336,23785,23026,37,1,35690
-92,540,12532,0,0,0,0,0,0,14528,11041,17313,19035,22131,21207,36,0,35700
-692,-2692,18428,0,0,0,0,0,0,14183,7261,21242,16084,19106,17340,36,0,35710
2172,400,19080,0,0,0,0,0,0,15026,16658,17276,17368,17982,17298,38,1,35720
-2036,3028,19764,0,0,0,0,0,0,10961,10651,23055,18886,23927,18223,37,0,35730
2596,-1500,16180,0,0,0,0,0,0,11307,16868,21097,23111,21045,14438,35,1,35740
608,436,14168,0,0,0,0,0,0,18645,21029,21239,17083,17949,19171,36,0,35750
-2488,248,16144,0,0,0,0,0,0,21198,20103,24908,20187,22019,22102,36,0,35760
3308,-2112,18496,0,0,0,0,0,0,17782,23164,26919,23266,21431,20227,35,1,35770
-744,444,14592,0,0,0,0,0,0,20571,17775,21984,21233,18167,18902,36,0,35780
-768,-2204,17676,0,0,0,0,0,0,14478,14166,23259,17120,18342,21876,36,0,35790
2484,260,19060,0,0,0,0,0,0,11211,12473,23199,13178,19923,25850,37,1,35800
-2788,1136,19080,0,0,0,0,0,0,9233,13362,23087,16522,26828,23058,35,0,35810
1832,-968,17428,0,0,0,0,0,0,10337,7243,23288,15209,28739,21227,35,0,35820
496,352,15240,0,0,0,0,0,0,5224,8540,16466,18312,25923,19161,37,1,35830
-1384,2804,17620,0,0,0,0,0,0,6646,10148,24850,26757,21121,15484,36,0,35840
3176,-972,19196,0,0,0,0,0,0,9462,6441,22018,20057,20187,12503,34,0,35850
-88,400,12596,0,0,0,0,0,0,3353,7373,21103,24962,19283,18109,35,1,35860
-2544,-760,15012,0,0,0,0,0,0,11145,12512,18442,21977,21876,15323,35,0,35870
1376,-1976,19796,0,0,0,0,0,0,7703,10339,17248,18114,24771,19951,36,1,35880
760,632,13216,0,0,0,0,0,0,6615,12263,21299,17064,24733,27805,34,0,35890
-1640,3116,18840,0,0,0,0,0,0,11503,11143,23882,23158,26067,26943,35,0,35900
2312,-896,18812,0,0,0,0,0,0,11041,11337,27085,21174,25935,27851,34,1,35910
76,244,12724,0,0,0,0,0,0,12468,14203,24000,23227,27800,25878,34,0,35920
-1872,1576,14788,0,0,0,0,0,0,17188,17150,17202,21927,27571,27854,34,0,35930
4056,-2348,19436,0,0,0,0,0,0,17149,13279,20175,23255,26672,23939,34,1,35940
764,380,11244,0,0,0,0,0,0,14070,9255,18224,18990,24578,20241,34,0,35950
-1684,-1180,15776,0,0,0,0,0,0,13110,7435,17146,16191,19156,17459,34,0,35960
3104,-1404,21964,0,0,0,0,0,0,3309,9572,16112,15263,23309,13446,35,1,35970
208,-964,13888,0,0,0,0,0,0,5230,7187,18817,25660,19129,11508,34,0,35980
-1512,-1448,20144,0,0,0,0,0,0,7137,14391,18947,19325,17536,10465,34,0,35990
3352,-144,19620,0,0,0,0,0,0,16026,19866,18080,15429,18740,16347,33,1,36000
-996,416,17940,0,0,0,0,0,0,18074,15324,18972,16964,25815,20750,34,0,36010
-1168,-1308,17728,0,0,0,0,0,0,17701,17292,23031,23697,26823,24138,34,0,36020
2440,4,16592,0,0,0,0,0,0,17024,19058,22125,17194,23133,19462,34,1,36030
-2144,312,18192,0,0,0,0,0,0,22163,25880,15126,13431,22908,19138,33,0,36040
768,-724,17940,0,0,0,0,0,0,25800,27327,13334,19108,19108,14268,34,0,36050
764,948,15432,0,0,0,0,0,0,25027,21902,20877,26823,26830,17357,34,1,36060
-2340,2756,18892,0,0,0,0,0,0,19979,17081,17059,24967,28044,20107,34,0,36070
1232,-1220,19084,0,0,0,0,0,0,17157,19821,14379,14358,19825,13491,35,1,36080
220,180,13560,0,0,0,0,0,0,13035,16262,15201,13068,13306,14202,34,0,36090
-2636,3064,17888,0,0,0,0,0,0,17995,14417,15255,13254,19896,21109,33,0,36100
2592,-1724,17892,0,0,0,0,0,0,16441,20961,18946,14345,22788,19281,34,1,36110
628,-84,11560,0,0,0,0,0,0,22836,18981,15187,18134,31513,24901,34,0,36120
-2068,1204,16568,0,0,0,0,0,0,16061,17011,13138,17224,26105,17166,35,0,36130
2580,-1108,19924,0,0,0,0,0,0,13094,13244,21298,22003,21202,17491,35,1,36140
708,64,13388,0,0,0,0,0,0,16943,18187,16510,16544,25840,17186,34,0,36150
-2204,1736,19024,0,0,0,0,0,0,15094,9565,22906,23934,28001,21867,34,0,36160
3832,-2124,21216,0,0,0,0,0,0,6515,10197,21099,20153,21070,19271,33,1,36170
264,-372,11420,0,0,0,0,0,0,13902,10476,18391,15267,17223,20753,35,0,36180
-2264,-596,16608,0,0,0,0,0,0,11434,11964,22997,15298,24120,26109,34,0,36190
3668,-1744,21824,0,0,0,0,0,0,6518,6415,20978,19191,23822,19442,36,1,36200
720,-340,11528,0,0,0,0,0,0,7307,16308,17487,16194,19313,18766,35,0,36210
-16,-2036,18788,0,0,0,0,0,0,11116,11057,15279,18093,23020,22798,34,0,36220
2548,888,20820,0,0,0,0,0,0,5207,13102,21043,17017,17442,19150,36,1,36230
-1448,1600,17852,0,0,0,0,0,0,15170,19316,17379,17060,18025,24819,35,0,36240
552,-1120,17360,0,0,0,0,0,0,16334,17972,15289,21022,25953,26948,35,0,36250
1300,1096,15868,0,0,0,0,0,0,24881,26081,21286,23219,25887,26878,34,1,36260
-2700,2388,19480,0,0,0,0,0,0,20690,24004,23018,25932,25260,21075,34,0,36270
1584,-556,16764,0,0,0,0,0,0,24042,26968,22188,16974,17449,18110,35,1,36280
512,484,13704,0,0,0,0,0,0,22772,22582,17152,13254,20074,16242,34,0,36290
-2428,2460,20312,0,0,0,0,0,0,22958,22560,15096,9306,16208,14416,35,0,36300
1860,-884,19096,0,0,0,0,0,0,16318,17144,7492,9579,20051,14151,35,1,36310
880,288,12692,0,0,0,0,0,0,15283,16926,12318,16198,21058,14068,34,0,36320
-2692,1784,21584,0,0,0,0,0,0,21054,22995,17317,11389,18755,20222,34,0,36330
3056,-2816,20860,0,0,0,0,0,0,18201,16897,15042,15319,26031,22139,36,1,36340
744,-272,11064,0,0,0,0,0,0,13063,12481,21990,18146,24130,19423,35,0,36350
-1676,-1616,15428,0,0,0,0,0,0,7443,7234,19118,15186,21857,19173,34,0,36360
3272,-1464,22880,0,0,0,0,0,0,8225,10316,21020,11584,22607,26579,34,1,36370
120,-532,11540,0,0,0,0,0,0,11234,11927,13330,10381,22802,23052,34,0,36380
160,-1968,17916,0,0,0,0,0,0,16799,20167,15334,13561,25006,26938,34,0,36390
2272,772,19580,0,0,0,0,0,0,14928,13052,17204,16216,23049,28494,34,1,36400
-1356,1056,17112,0,0,0,0,0,0,10028,6244,21703,12447,24916,26580,35,0,36410
216,-848,17600,0,0,0,0,0,0,5755,14353,18429,23150,21071,23802,35,0,36420
2256,1196,16360,0,0,0,0,0,0,16135,13026,23725,24843,23225,22632,34,1,36430
-2664,1956,18916,0,0,0,0,0,0,7365,11112,20970,21356,21308,21834,35,0,36440
1528,-932,17148,0,0,0,0,0,0,15288,13279,13520,11304,19934,20109,34,0,36450
648,740,13876,0,0,0,0,0,0,17999,15832,12301,14339,22606,20165,34,1,36460
-2776,1488,20976,0,0,0,0,0,0,16816,17348,16216,12136,24974,17487,35,0,36470
2276,-1764,19192,0,0,0,0,0,0,13211,17307,16820,23018,23955,14079,34,1,36480
520,20,11980,0,0,0,0,0,0,20880,24512,23937,25678,21346,19865,34,0,36490
-2720,36,21024,0,0,0,0,0,0,16986,22951,25016,21040,19499,11506,34,0,36500
3952,-2344,21540,0,0,0,0,0,0,19765,20729,13366,13544,17063,12193,34,1,36510
500,-392,11312,0,0,0,0,0,0,16033,18140,9573,6787,13428,10490,35,0,36520
-1244,-1776,14252,0,0,0,0,0,0,13445,15519,7797,13203,15251,9387,35,0,36530
3624,-1364,22916,0,0,0,0,0,0,17304,19079,10534,18179,20123,12346,34,1,36540
-24,-472,11296,0,0,0,0,0,0,26512,25752,18906,19055,22172,13237,34,0,36550
180,-1784,18068,0,0,0,0,0,0,25066,17002,13132,13358,24024,17496,34,0,36560
2276,836,18984,0,0,0,0,0,0,18003,14207,12640,14544,21110,13283,34,1,36570
-1564,1152,16768,0,0,0,0,0,0,13975,12225,15335,21919,24002,22885,35,0,36580
156,-1092,18456,0,0,0,0,0,0,13948,11187,25002,21268,25737,21140,34,0,36590
2000,1268,15524,0,0,0,0,0,0,12872,17765,23671,17091,22614,21090,34,1,36600
-2800,1804,19272,0,0,0,0,0,0,15358,13811,17205,21139,24762,23079,33,0,36610
1656,-348,17316,0,0,0,0,0,0,7564,4511,20119,20858,28778,22199,34,0,36620
736,500,14396,0,0,0,0,0,0,7147,12211,21206,17106,19867,17235,35,1,36630
-2668,3000,20056,0,0,0,0,0,0,13111,10060,15297,16912,21812,22788,34,0,36640
-984,-1364,19248,0,0,0,0,0,0,11451,16853,22998,20068,21058,16245,34,0,36650
3320,-1088,21276,0,0,0,0,0,0,16727,19113,20981,19165,21093,17291,34,1,36660
-120,-420,12008,0,0,0,0,0,0,15004,18686,21035,23924,28986,22825,33,0,36670
128,-1632,18280,0,0,0,0,0,0,17920,18032,21246,20087,29557,25278,33,0,36680
2264,732,17772,0,0,0,0,0,0,13123,16990,17115,23792,30877,23897,33,1,36690
-860,1168,17300,0,0,0,0,0,0,18920,22996,21061,17456,25887,23896,34,0,36700
-1612,-1124,18580,0,0,0,0,0,0,21853,17005,22913,25166,25287,23038,34,0,36710
2960,188,17404,0,0,0,0,0,0,22868,17378,23054,21978,21854,19171,34,1,36720
-1784,492,14204,0,0,0,0,0,0,18748,19365,19972,21046,22173,15446,34,0,36730
1408,-1116,16612,0,0,0,0,0,0,18213,16001,22008,23597,20128,16118,34,1,36740
680,1056,14920,0,0,0,0,0,0,13363,11867,21293,15163,21459,14484,34,0,36750
-2404,2832,18896,0,0,0,0,0,0,6633,15217,18085,20318,24861,21044,35,0,36760
1148,-1044,18972,0,0,0,0,0,0,14964,22907,22151,26867,23817,22156,34,1,36770
864,364,14012,0,0,0,0,0,0,15168,17219,22821,20922,22116,20258,34,0,36780
-3004,3144,20284,0,0,0,0,0,0,21268,21694,20243,15169,24781,24781,34,0,36790
2080,-2688,19076,0,0,0,0,0,0,23687,18028,20026,13314,27910,28646,34,1,36800
228,-84,11452,0,0,0,0,0,0,15287,14251,16417,17002,22960,23086,34,0,36810
-1484,-788,16308,0,0,0,0,0,0,15382,19180,20029,18142,21250,22818,34,0,36820
2892,-1876,22140,0,0,0,0,0,0,22879,22098,23012,20734,26053,23938,34,1,36830
848,-292,10744,0,0,0,0,0,0,22089,19972,22265,25977,25612,22067,34,0,36840
-1504,-1900,18336,0,0,0,0,0,0,18924,19099,27046,23854,29538,22824,34,0,36850
3984,-360,20264,0,0,0,0,0,0,18356,13285,25887,17007,27966,21055,33,1,36860
-532,52,14576,0,0,0,0,0,0,14861,14196,20941,17386,28902,22026,35,0,36870
-1072,-1704,17164,0,0,0,0,0,0,7305,15326,23097,20987,29877,28039,34,0,36880
2944,-452,18832,0,0,0,0,0,0,15193,21041,19233,18781,36506,29717,34,1,36890
-1444,428,12312,0,0,0,0,0,0,23841,21978,17348,20897,29601,26074,35,0,36900
1536,-460,17152,0,0,0,0,0,0,26753,23845,17017,21240,26700,22805,34,0,36910
628,1000,14636,0,0,0,0,0,0,17959,17819,19134,25118,26830,19125,34,1,36920
-2276,3024,19604,0,0,0,0,0,0,11415,12569,21049,21212,26534,17459,35,0,36930
1220,-1136,18696,0,0,0,0,0,0,19045,15057,17078,20829,26965,22853,34,1,36940
628,104,13796,0,0,0,0,0,0,13268,16217,15174,12654,23315,22181,34,0,36950
-3000,3544,20852,0,0,0,0,0,0,20745,21038,13294,17177,20218,18175,34,0,36960
2848,-2520,19596,0,0,0,0,0,0,25583,19720,14446,14981,19880,20166,35,1,36970
116,364,10820,0,0,0,0,0,0,16161,12447,13159,13460,17176,16418,35,0,36980
-1984,-1312,16156,0,0,0,0,0,0,10385,15899,21238,18149,21264,18205,35,0,36990
2812,-1776,22892,0,0,0,0,0,0,12991,13962,19038,12542,22190,18302,34,1,37000
580,-116,9656,0,0,0,0,0,0,13333,17051,15161,18048,19269,18765,34,0,37010
-1384,-1496,18404,0,0,0,0,0,0,21088,22920,18181,20847,20127,24916,34,0,37020
4208,-320,19964,0,0,0,0,0,0,18121,17099,21218,20989,23164,24982,34,1,37030
-1084,-128,14544,0,0,0,0,0,0,11501,10495,22922,22117,23753,16046,34,0,37040
-624,-2172,16744,0,0,0,0,0,0,14099,21004,20114,15263,15406,20974,34,0,37050
2580,344,18980,0,0,0,0,0,0,19251,13243,15404,14954,18286,21089,34,1,37060
-2028,316,13872,0,0,0,0,0,0,11202,5723,14330,19295,20129,19227,34,0,37070
1240,-44,16808,0,0,0,0,0,0,11276,15130,17212,24955,25848,19184,33,0,37080
720,1020,14604,0,0,0,0,0,0,9049,13263,21923,17102,24699,19272,34,1,37090
-2248,2668,19992,0,0,0,0,0,0,14385,13119,21024,18152,20230,17319,34,0,37100
508,-1040,18644,0,0,0,0,0,0,16217,15007,20727,23145,21409,17117,34,0,37110
880,420,13996,0,0,0,0,0,0,11421,9089,23089,21298,19153,16204,34,1,37120
-2944,3520,20376,0,0,0,0,0,0,14356,14049,21943,17197,21281,20748,33,0,37130
2444,-2056,18236,0,0,0,0,0,0,16897,13015,22077,14483,19101,23965,34,1,37140
300,-44,12240,0,0,0,0,0,0,16001,9115,20919,16267,21036,21111,34,0,37150
-2232,764,17708,0,0,0,0,0,0,13921,18099,18956,21695,19157,22641,35,0,37160
2772,-1544,20456,0,0,0,0,0,0,22965,22869,20037,19034,19921,23009,34,1,37170
692,600,11460,0,0,0,0,0,0,20087,19321,18838,23719,26957,19243,34,0,37180
-2680,512,22600,0,0,0,0,0,0,19194,15215,20070,17890,30970,24094,34,0,37190
3460,-1972,21348,0,0,0,0,0,0,18020,12408,23041,21729,30557,26872,34,1,37200
-184,-952,13060,0,0,0,0,0,0,16365,12560,22982,21205,27974,32628,34,0,37210
-1440,-1756,16032,0,0,0,0,0,0,23150,16189,27702,17039,23051,28002,34,0,37220
3208,-1080,21236,0,0,0,0,0,0,18904,19006,22206,17148,22163,23981,34,1,37230
-632,112,12076,0,0,0,0,0,0,15044,13917,21199,19152,21463,21992,34,0,37240
468,-1480,17876,0,0,0,0,0,0,14059,10923,17242,18940,19851,22985,34,0,37250
2036,1148,17172,0,0,0,0,0,0,19011,12916,21192,23677,24095,24914,33,1,37260
-1792,1700,19732,0,0,0,0,0,0,17016,11240,24088,23755,21829,19195,35,0,37270
148,-1088,17784,0,0,0,0,0,0,21186,15066,21970,16908,21113,18022,34,0,37280
1376,696,15620,0,0,0,0,0,0,15079,14938,18875,23243,25908,19422,34,1,37290
-2644,2788,19392,0,0,0,0,0,0,16955,19252,20961,25640,22167,13290,34,0,37300
1452,-1568,17532,0,0,0,0,0,0,12974,19820,21742,19069,20834,18258,35,0,37310
588,276,12828,0,0,0,0,0,0,17131,21050,14534,17273,25831,16208,34,1,37320
-2312,1704,18948,0,0,0,0,0,0,15490,15077,19995,24716,24949,22869,34,0,37330
2644,-1684,19956,0,0,0,0,0,0,17323,16919,25726,19015,22047,24075,34,0,37340
868,240,12652,0,0,0,0,0,0,19276,18847,22154,20947,21080,23913,33,1,37350
-2808,904,20124,0,0,0,0,0,0,17125,11138,24638,20119,21855,26562,34,0,37360
4216,-2068,22328,0,0,0,0,0,0,12801,10962,24755,17240,21821,24874,34,1,37370
564,-844,11328,0,0,0,0,0,0,13909,8102,18417,24961,24084,22849,34,0,37380
-1784,-1392,15580,0,0,0,0,0,0,9376,9300,22032,19955,22959,24121,34,0,37390
3084,-1764,22600,0,0,0,0,0,0,13374,13101,19375,23197,21056,20850,33,1,37400
796,-208,10860,0,0,0,0,0,0,17219,17042,22964,24103,22144,25937,34,0,37410
-2948,3392,19760,0,0,0,0,0,0,9316,16152,21149,17213,19155,21197,33,0,37420
1960,-1720,17704,0,0,0,0,0,0,12154,14055,15069,16082,18160,19287,33,1,37430
672,-100,12508,0,0,0,0,0,0,11290,9210,17938,20919,19179,17204,34,0,37440
-2528,1360,17684,0,0,0,0,0,0,11970,10110,17204,18371,22804,17298,34,0,37450
2380,-1180,20424,0,0,0,0,0,0,7488,9533,21274,22988,22933,15509,34,1,37460
1000,48,13068,0,0,0,0,0,0,10280,13306,20912,23260,24777,15503,34,0,37470
-2992,2728,22400,0,0,0,0,0,0,18751,13233,18099,20983,31517,17990,34,0,37480
3628,-2792,21192,0,0,0,0,0,0,18793,21040,19219,21947,31692,26851,35,1,37490
-104,-680,11896,0,0,0,0,0,0,23638,20099,22230,23118,32614,25695,34,0,37500
-1520,-1112,16936,0,0,0,0,0,0,18054,17062,21926,23182,33424,21127,33,0,37510
3372,-1356,21616,0,0,0,0,0,0,23036,20043,22074,21038,36335,29117,34,1,37520
